2016-05-05 09:19:14,006 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x1547f846f890006
2016-05-05 09:19:14,006 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x1547f846f890003
2016-05-05 09:20:57,219 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /127.0.0.1:40352
2016-05-05 09:20:57,393 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /127.0.0.1:40352; will be dropped if server is in r-o mode
2016-05-05 09:20:57,411 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /127.0.0.1:40352
2016-05-05 09:20:57,412 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /127.0.0.1:40354
2016-05-05 09:20:57,412 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /127.0.0.1:40356
2016-05-05 09:20:57,413 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /127.0.0.1:40354; will be dropped if server is in r-o mode
2016-05-05 09:20:57,413 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /127.0.0.1:40354
2016-05-05 09:20:57,413 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /127.0.0.1:40356; will be dropped if server is in r-o mode
2016-05-05 09:20:57,413 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /127.0.0.1:40356
2016-05-05 09:20:57,413 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /127.0.0.1:40358
2016-05-05 09:20:57,413 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /127.0.0.1:40360
2016-05-05 09:20:57,414 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /127.0.0.1:40358; will be dropped if server is in r-o mode
2016-05-05 09:20:57,414 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /127.0.0.1:40358
2016-05-05 09:20:57,414 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /127.0.0.1:40362
2016-05-05 09:20:57,414 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /127.0.0.1:40360; will be dropped if server is in r-o mode
2016-05-05 09:20:57,415 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /127.0.0.1:40360
2016-05-05 09:20:57,415 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /127.0.0.1:40362; will be dropped if server is in r-o mode
2016-05-05 09:20:57,415 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /127.0.0.1:40362
2016-05-05 09:20:57,415 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /127.0.0.1:40366
2016-05-05 09:20:57,415 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /127.0.0.1:40368
2016-05-05 09:20:57,416 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /127.0.0.1:40366; will be dropped if server is in r-o mode
2016-05-05 09:20:57,416 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /127.0.0.1:40366
2016-05-05 09:20:57,416 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /127.0.0.1:40370
2016-05-05 09:20:57,416 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /127.0.0.1:40368; will be dropped if server is in r-o mode
2016-05-05 09:20:57,417 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /127.0.0.1:40368
2016-05-05 09:20:57,417 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /127.0.0.1:40370; will be dropped if server is in r-o mode
2016-05-05 09:20:57,417 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /127.0.0.1:40370
2016-05-05 09:20:57,462 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@595] - Established session 0x1547f91e6ef0000 with negotiated timeout 4000 for client /127.0.0.1:40352
2016-05-05 09:20:57,500 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@595] - Established session 0x1547f91e6ef0001 with negotiated timeout 4000 for client /127.0.0.1:40354
2016-05-05 09:20:57,501 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@595] - Established session 0x1547f91e6ef0002 with negotiated timeout 4000 for client /127.0.0.1:40356
2016-05-05 09:20:57,502 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@595] - Established session 0x1547f91e6ef0003 with negotiated timeout 4000 for client /127.0.0.1:40358
2016-05-05 09:20:57,502 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@595] - Established session 0x1547f91e6ef0004 with negotiated timeout 4000 for client /127.0.0.1:40360
2016-05-05 09:20:57,503 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@595] - Established session 0x1547f91e6ef0005 with negotiated timeout 4000 for client /127.0.0.1:40362
2016-05-05 09:20:57,504 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@595] - Established session 0x1547f91e6ef0006 with negotiated timeout 4000 for client /127.0.0.1:40366
2016-05-05 09:20:57,505 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@595] - Established session 0x1547f91e6ef0007 with negotiated timeout 4000 for client /127.0.0.1:40368
2016-05-05 09:20:57,506 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@595] - Established session 0x1547f91e6ef0008 with negotiated timeout 4000 for client /127.0.0.1:40370
2016-05-05 09:20:57,533 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0000 type:create cxid:0x572ae64a zxid:0x96 txntype:-1 reqpath:n/a Error Path:/rtb-test Error:KeeperErrorCode = NodeExists for /rtb-test
2016-05-05 09:20:57,534 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0001 type:create cxid:0x572ae64a zxid:0x97 txntype:-1 reqpath:n/a Error Path:/rtb-test Error:KeeperErrorCode = NodeExists for /rtb-test
2016-05-05 09:20:57,534 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0002 type:create cxid:0x572ae64a zxid:0x98 txntype:-1 reqpath:n/a Error Path:/rtb-test Error:KeeperErrorCode = NodeExists for /rtb-test
2016-05-05 09:20:57,534 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0003 type:create cxid:0x572ae64a zxid:0x99 txntype:-1 reqpath:n/a Error Path:/rtb-test Error:KeeperErrorCode = NodeExists for /rtb-test
2016-05-05 09:20:57,534 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0004 type:create cxid:0x572ae64a zxid:0x9a txntype:-1 reqpath:n/a Error Path:/rtb-test Error:KeeperErrorCode = NodeExists for /rtb-test
2016-05-05 09:20:57,535 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0005 type:create cxid:0x572ae64a zxid:0x9b txntype:-1 reqpath:n/a Error Path:/rtb-test Error:KeeperErrorCode = NodeExists for /rtb-test
2016-05-05 09:20:57,535 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0006 type:create cxid:0x572ae64a zxid:0x9c txntype:-1 reqpath:n/a Error Path:/rtb-test Error:KeeperErrorCode = NodeExists for /rtb-test
2016-05-05 09:20:57,535 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0007 type:create cxid:0x572ae64a zxid:0x9d txntype:-1 reqpath:n/a Error Path:/rtb-test Error:KeeperErrorCode = NodeExists for /rtb-test
2016-05-05 09:20:57,535 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0008 type:create cxid:0x572ae64a zxid:0x9e txntype:-1 reqpath:n/a Error Path:/rtb-test Error:KeeperErrorCode = NodeExists for /rtb-test
2016-05-05 09:20:57,572 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0002 type:delete cxid:0x572ae64c zxid:0x9f txntype:-1 reqpath:n/a Error Path:/rtb-test/frequency-cap-ex Error:KeeperErrorCode = NoNode for /rtb-test/frequency-cap-ex
2016-05-05 09:20:57,572 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0003 type:delete cxid:0x572ae64c zxid:0xa0 txntype:-1 reqpath:n/a Error Path:/rtb-test/masterBanker Error:KeeperErrorCode = NoNode for /rtb-test/masterBanker
2016-05-05 09:20:57,573 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0006 type:delete cxid:0x572ae64c zxid:0xa1 txntype:-1 reqpath:n/a Error Path:/rtb-test/fixed-price-agent-ex Error:KeeperErrorCode = NoNode for /rtb-test/fixed-price-agent-ex
